name,description,latitude,longitude
Abegweit,"<![CDATA[-<a href=""http://www.aboriginalcanada.gc.ca/acp/community/site.nsf/en/fn1.html"">ACP Community Profile</a>]]>",46.3597,-62.9108
Lennox Island,"<![CDATA[-<a href=""http://www.aboriginalcanada.gc.ca/acp/community/site.nsf/en/fn2.html"">ACP Community Profile</a>]]>",46.6024,-63.8549
